date,city,temp,temp_apparent,temp_min,temp_max,pressure,humidity,wind_speed,cloudiness,weather
1984-04-22,Munich,12.382083333333332,9.943333333333333,2.0,21.0,1019.3333333333334,55.833333333333336,1.3083333333333333,39.583333333333336,Clouds
1984-04-23,Munich,13.300000000000002,10.252500000000003,5.0,21.0,1019.7916666666666,54.5,2.329166666666667,13.125,Clouds
1984-04-24,Munich,10.041250000000002,6.386666666666667,0.0,17.7,1024.125,55.166666666666664,2.54625,17.416666666666668,Clouds
1984-04-25,Munich,8.959166666666667,4.359999999999999,2.0,16.0,1025.0,55.291666666666664,3.762499999999999,1.5,Clear
1984-04-26,Munich,10.482083333333332,6.935,-1.0,18.18,1019.625,55.166666666666664,2.412500000000001,33.75,Clouds
1984-04-27,Munich,6.869166666666666,2.565416666666667,0.0,11.9,1020.875,45.25,2.5004166666666676,28.666666666666668,Clouds
1984-04-28,Munich,2.010416666666667,-1.902916666666667,-3.0,7.0,1018.875,70.66666666666667,2.202916666666667,42.791666666666664,Clouds
1984-04-29,Munich,3.682916666666666,-1.175416666666667,-3.15,10.08,1019.2083333333334,66.29166666666667,3.5916666666666663,36.291666666666664,Clouds
1984-04-30,Munich,5.780000000000001,1.7225000000000001,-2.1,12.0,1007.875,53.291666666666664,2.297916666666667,42.166666666666664,Clouds
1984-05-01,Munich,9.312916666666665,5.2508333333333335,-1.0,17.0,1004.0,48.416666666666664,2.4916666666666676,30.958333333333332,Clouds
1984-05-02,Munich,13.323333333333332,9.82875,0.9,22.0,1005.7916666666666,42.416666666666664,2.0358333333333336,16.833333333333332,Clouds
1984-05-03,Munich,12.329583333333332,9.67125,4.0,20.49,1009.0416666666666,64.45833333333333,2.3137500000000006,70.66666666666667,Clouds
1984-05-04,Munich,11.94041666666667,10.308749999999998,8.0,15.53,1011.4583333333334,81.0,1.9104166666666673,78.75,Rain
1984-05-05,Munich,14.167499999999997,12.675416666666665,7.4,22.0,1008.5416666666666,74.79166666666667,1.877916666666667,63.5,Clouds
1984-05-06,Munich,15.385,13.887500000000003,7.0,22.0,1011.875,64.83333333333333,1.5625000000000002,34.75,Clouds
